ID,tipoplan,canalpago,consumomes,Estrato,Sexo,Edad,EstadoCivil,Educacion,Recomienda,rango_antiguedad,servicio_adicional,gigas_cons
2021,Empresarial Ejecutivo,online,471180,1-2,Femenino,Menor a 25,Casado/a,Posgrado,Neutro,<= 71,1,2.52341979802043
1340,Postpago cuenta control,online,53857.7777777778,3-4,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Neutro,72 - 158,3,2.52570948678086
188,Empresarial Ejecutivo,online,443600,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,<= 71,1,2.52614095622383
319,Prepago,presencial,70983.3333333333,3-4,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,<= 71,2,2.52616506514495
1599,Empresarial bajo costo,online,2401000,1-2,Femenino,Menor a 25,Casado/a,Posgrado,Recomienda,250+,4,2.527161217398
213,Prepago,online,130845,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Neutro,<= 71,3,2.52720682794914
126,Prepago,online,67400,1-2,Femenino,Menor a 25,Soltero/a,Posgrado,Neutro,250+,1,2.5277875757
701,Empresarial Ejecutivo,online,213666.666666667,1-2,Masculino,Menor a 25,Casado/a,Profesional,Recomienda,159 - 249,3,2.52973959088614
1045,Prepago,presencial,302300,0,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,72 - 158,1,2.5297791583728
1667,Postpago cuenta control,presencial,64690,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,250+,1,2.53095475715194
664,Empresarial Ejecutivo,presencial,148280,5-6,Masculino,Menor a 25,Soltero/a,Profesional,Neutro,<= 71,1,2.53455431534506
203,Prepago,presencial,156100,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Neutro,72 - 158,1,2.53843774259092
1355,Empresarial Ejecutivo,online,170180,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,No recomienda,<= 71,1,2.54014836855687
884,Postpago cuenta control,online,209090,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,1,2.54172171105856
1202,Empresarial Ejecutivo,online,581840,3-4,Femenino,Menor a 25,Casado/a,Profesional,Recomienda,<= 71,2,2.54181224202485
862,Prepago,presencial,128470,1-2,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,No recomienda,<= 71,3,2.54232995852423
895,Postpago abierto,presencial,589443.75,3-4,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,72 - 158,3,2.54239822432484
471,Postpago cuenta control,presencial,67996.3636363636,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,Neutro,<= 71,3,2.54425662949029
1967,Postpago cuenta control,presencial,98540,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,No recomienda,250+,3,2.54495956054078
1120,Empresarial Ejecutivo,presencial,52320,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Neutro,<= 71,1,2.54669022947696
2013,Prepago,presencial,109745,1-2,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,<= 71,3,2.5468301885284
588,Postpago cuenta control,online,178075,0,Masculino,Entre  26 y 45,Separado/a,Bachillerato o inferior,Recomienda,159 - 249,2,2.54786222908037
950,Postpago cuenta control,presencial,82875,0,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,No recomienda,250+,4,2.54944836467631
416,Empresarial Ejecutivo,presencial,160040,3-4,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,<= 71,1,2.55251674313559
1043,Empresarial Ejecutivo,presencial,149269.090909091,3-4,Femenino,Entre  26 y 45,Separado/a,Bachillerato o inferior,Neutro,72 - 158,4,2.55284283694835
85,Empresarial Ejecutivo,presencial,241540,1-2,Femenino,Menor a 25,Soltero/a,Profesional,No recomienda,250+,1,2.55453603721141
259,Empresarial Ejecutivo,presencial,256400,3-4,Masculino,Mayor a 45,Soltero/a,Posgrado,Recomienda,159 - 249,1,2.5565796702537
581,Prepago,presencial,89835,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,<= 71,3,2.55816061287767
1211,Prepago,presencial,88215,1-2,Masculino,Mayor a 45,Soltero/a,Profesional,Neutro,250+,4,2.55859195437876
841,Prepago,presencial,148200,3-4,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Neutro,72 - 158,1,2.55950523245454
1835,Postpago cuenta control,presencial,48800,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,1,2.56096864952548
1312,Postpago cuenta control,online,102427.142857143,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,2.5625184615905
772,Empresarial Ejecutivo,presencial,206666.666666667,3-4,Masculino,Entre  26 y 45,Casado/a,Posgrado,Neutro,72 - 158,3,2.56749067751046
809,Empresarial Ejecutivo,presencial,181151.25,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,2.56978323318007
217,Empresarial Ejecutivo,online,137260,0,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,<= 71,3,2.57113949544156
1305,Empresarial Ejecutivo,online,295630,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,159 - 249,3,2.57221679981638
1634,Postpago cuenta control,online,90450,3-4,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,250+,1,2.57272229848172
173,Prepago,presencial,45800,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,1,2.57352570279095
343,Empresarial Ejecutivo,presencial,99080,1-2,Femenino,Entre  26 y 45,Divorciado/a,Profesional,Recomienda,<= 71,1,2.57400048102019
565,Postpago cuenta control,online,73200,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,72 - 158,1,2.5748046404842
1443,Empresarial Ejecutivo,presencial,102480,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,1,2.57482118431536
1264,Empresarial Ejecutivo,presencial,316690,3-4,Masculino,Entre  26 y 45,Separado/a,Bachillerato o inferior,Recomienda,72 - 158,3,2.57519144335963
1878,Empresarial Ejecutivo,online,99670,3-4,Masculino,Menor a 25,Casado/a,Profesional,Recomienda,<= 71,3,2.57668805145016
927,Postpago cuenta control,presencial,43400,3-4,Femenino,Entre  26 y 45,Divorciado/a,Profesional,Recomienda,<= 71,1,2.57701898971385
297,Postpago cuenta control,online,116500,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,<= 71,1,2.57714562307534
1969,Empresarial Ejecutivo,presencial,216300,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,No recomienda,250+,3,2.57976924965511
615,Empresarial Ejecutivo,online,113942.790697674,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,250+,4,2.58109082723378
1054,Empresarial Ejecutivo,presencial,130100,1-2,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,159 - 249,4,2.58594946520113
1433,Empresarial Ejecutivo,online,115840,3-4,Femenino,Entre  26 y 45,Separado/a,Bachillerato o inferior,Neutro,<= 71,1,2.59019108200861
305,Empresarial Ejecutivo,presencial,144500,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Recomienda,<= 71,1,2.59280221475904
1530,Postpago cuenta control,presencial,88235,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Neutro,250+,3,2.5976410198057
1982,Postpago cuenta control,presencial,39980,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,250+,1,2.59780970383695
358,Prepago,online,59200,1-2,Femenino,Entre  26 y 45,Soltero/a,Posgrado,No recomienda,159 - 249,3,2.59782936672851
546,Postpago cuenta control,presencial,85846.4705882353,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Recomienda,250+,3,2.59920388488598
42,Empresarial bajo costo,online,2538400,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Neutro,<= 71,1,2.60067179466256
23,Postpago cuenta control,online,192100,3-4,Masculino,Entre  26 y 45,Separado/a,Bachillerato o inferior,Recomienda,72 - 158,1,2.60239842267504
1362,Empresarial Ejecutivo,presencial,178160,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,3,2.60251704512302
949,Empresarial Ejecutivo,presencial,115978,5-6,Masculino,Mayor a 45,Casado/a,Bachillerato o inferior,Neutro,159 - 249,4,2.60290892916478
395,Postpago cuenta control,online,179865,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Neutro,250+,3,2.60428501437071
485,Postpago cuenta control,presencial,71969.3023255814,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Neutro,250+,4,2.60848433304738
98,Postpago cuenta control,online,248600,1-2,Femenino,Menor a 25,Casado/a,Profesional,Neutro,<= 71,1,2.61040429412933
1915,Prepago,presencial,73250,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,No recomienda,159 - 249,3,2.61044416836716
1086,Empresarial Ejecutivo,presencial,112640,3-4,Femenino,Entre  26 y 45,Separado/a,Bachillerato o inferior,Recomienda,<= 71,1,2.61122600433121
829,Postpago cuenta control,online,111280,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,250+,1,2.61123532649454
1318,Prepago,presencial,42586.6666666667,1-2,Masculino,Entre  26 y 45,Divorciado/a,Bachillerato o inferior,Recomienda,250+,3,2.61181558914195
1106,Postpago cuenta control,presencial,19500,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Neutro,72 - 158,1,2.61289367369876
642,Postpago cuenta control,presencial,122370,1-2,Masculino,Menor a 25,Casado/a,Profesional,Neutro,250+,4,2.61371154300695
644,Empresarial Ejecutivo,presencial,188077.777777778,1-2,Masculino,Menor a 25,Casado/a,Profesional,Neutro,250+,4,2.61437830900825
299,Empresarial Ejecutivo,presencial,165237.142857143,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,No recomienda,72 - 158,4,2.61505900324087
447,Empresarial Ejecutivo,presencial,129216,0,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,No recomienda,159 - 249,3,2.61528092961394
1980,Empresarial Ejecutivo,presencial,129806.666666667,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,2.61540234604289
1153,Empresarial Ejecutivo,online,132290,1-2,Femenino,Menor a 25,Soltero/a,Profesional,No recomienda,72 - 158,4,2.61653334950075
1288,Prepago,presencial,100829.102564103,0,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,2.61672779284862
1284,Postpago cuenta control,presencial,102900,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,1,2.61880428849602
122,Empresarial Ejecutivo,presencial,65200,1-2,Femenino,Menor a 25,Casado/a,Profesional,Recomienda,72 - 158,1,2.62046062677114
1645,Postpago abierto,presencial,1111650,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,1,2.62269015787959
656,Empresarial Ejecutivo,presencial,111000,1-2,Masculino,Menor a 25,Casado/a,Profesional,No recomienda,159 - 249,1,2.62275344595467
1752,Postpago cuenta control,online,43600,1-2,Masculino,Menor a 25,Casado/a,Técnico,No recomienda,72 - 158,1,2.6233139373507
561,Empresarial Ejecutivo,online,359484,3-4,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,250+,4,2.62423420870206
730,Empresarial bajo costo,presencial,1380637.03703704,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,4,2.62568211153629
1327,Prepago,online,161626.666666667,5-6,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,250+,3,2.62582563707061
1295,Postpago cuenta control,online,1041610,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,1,2.62623684558436
1394,Prepago,presencial,101631.25,3-4,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,250+,4,2.62778013686463
1558,Prepago,presencial,67566.6666666667,1-2,Femenino,Entre  26 y 45,Casado/a,Profesional,Neutro,<= 71,3,2.62782231925245
226,Empresarial Ejecutivo,presencial,179640,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Neutro,<= 71,3,2.62784118195182
1706,Postpago cuenta control,online,187315,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,2.62844823912708
523,Empresarial Ejecutivo,online,284550,1-2,Femenino,Mayor a 45,Divorciado/a,Posgrado,Recomienda,250+,4,2.62982076516329
662,Empresarial Ejecutivo,presencial,123440,1-2,Femenino,Entre  26 y 45,Casado/a,Profesional,Recomienda,<= 71,1,2.62996400331357
693,Postpago cuenta control,presencial,55050,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Recomienda,72 - 158,2,2.63008414946897
790,Postpago cuenta control,presencial,58344.5454545455,0,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,No recomienda,159 - 249,4,2.63020695289773
1220,Empresarial bajo costo,presencial,2215850,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,No recomienda,250+,3,2.63038500910341
1208,Empresarial Ejecutivo,presencial,49140,3-4,Masculino,Entre  26 y 45,Separado/a,Bachillerato o inferior,Neutro,<= 71,1,2.63044447621148
1742,Prepago,presencial,107985.833333333,1-2,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Recomienda,<= 71,3,2.631185974512
568,Empresarial Ejecutivo,online,84200,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,72 - 158,2,2.63278181223914
670,Postpago cuenta control,presencial,108193.333333333,1-2,Masculino,Menor a 25,Soltero/a,Profesional,No recomienda,250+,4,2.63354165310328
295,Postpago abierto,presencial,1987950,0,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,1,2.63390997337244
938,Empresarial Ejecutivo,online,381540,3-4,Femenino,Mayor a 45,Soltero/a,Profesional,Recomienda,250+,1,2.63588149138284
1250,Postpago cuenta control,presencial,56280,0,Masculino,Entre  26 y 45,Soltero/a,Posgrado,Recomienda,<= 71,1,2.64141273670401
1851,Postpago cuenta control,online,125563.181818182,1-2,Femenino,Menor a 25,Soltero/a,Técnico,Neutro,250+,4,2.64160933054406
1768,Postpago cuenta control,online,77374.8351648352,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,No recomienda,250+,4,2.64348144388618
32,Empresarial Ejecutivo,online,302340,1-2,Femenino,Entre  26 y 45,Divorciado/a,Bachillerato o inferior,Recomienda,159 - 249,1,2.64410378127471
105,Empresarial bajo costo,presencial,1885300,3-4,Femenino,Menor a 25,Soltero/a,Técnico,Recomienda,250+,3,2.64443027852582
1993,Empresarial Ejecutivo,presencial,215340,0,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,<= 71,1,2.64523855561935
1551,Empresarial Ejecutivo,online,155370,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Neutro,72 - 158,3,2.64541074444497
1428,Postpago cuenta control,online,106371.428571429,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,3,2.64863702559927
1906,Empresarial Ejecutivo,online,253063.636363636,3-4,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,250+,4,2.65029647471543
349,Prepago,online,238900,1-2,Femenino,Mayor a 45,Divorciado/a,Bachillerato o inferior,Recomienda,72 - 158,1,2.6535713110735
1958,Empresarial Ejecutivo,presencial,248200,1-2,Masculino,Entre  26 y 45,Casado/a,Técnico,Neutro,72 - 158,2,2.65453123160547
681,Prepago,presencial,33230,1-2,Femenino,Menor a 25,Divorciado/a,Profesional,Recomienda,<= 71,2,2.65543308368738
782,Postpago cuenta control,presencial,62000,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,1,2.65613335078003
127,Empresarial Ejecutivo,presencial,197917.5,1-2,Masculino,Menor a 25,Casado/a,Profesional,No recomienda,159 - 249,4,2.66164311946951
1009,Empresarial Ejecutivo,presencial,50314.2857142857,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,72 - 158,3,2.66166190215688
284,Empresarial Ejecutivo,presencial,97076,1-2,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,4,2.66272068555808
570,Postpago cuenta control,presencial,137500,0,Masculino,Entre  26 y 45,Soltero/a,Técnico,Neutro,159 - 249,1,2.66280558688891
789,Postpago cuenta control,online,68128.9285714286,0,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,No recomienda,250+,4,2.66422243984815
95,Empresarial Ejecutivo,online,103070,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Neutro,159 - 249,2,2.66435672759061
1240,Empresarial Ejecutivo,online,164020,1-2,Masculino,Entre  26 y 45,Casado/a,Posgrado,Neutro,250+,1,2.66453700932678
925,Empresarial Ejecutivo,online,231705,0,Femenino,Entre  26 y 45,Casado/a,Profesional,Recomienda,250+,4,2.66930141382372
1625,Empresarial Ejecutivo,online,107030,3-4,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,<= 71,3,2.67085406321075
937,Empresarial Ejecutivo,presencial,82620,5-6,Femenino,Menor a 25,Soltero/a,Profesional,Recomienda,250+,1,2.67112808831133
630,Prepago,online,22300,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Neutro,72 - 158,1,2.67143481929919
1002,Postpago cuenta control,online,151779.375,3-4,Masculino,Mayor a 45,Divorciado/a,Posgrado,Recomienda,159 - 249,4,2.67397525401844
43,Postpago cuenta control,presencial,92300,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Neutro,72 - 158,1,2.67457505784303
2001,Prepago,online,203240,3-4,Femenino,Entre  26 y 45,Separado/a,Bachillerato o inferior,Neutro,250+,1,2.68430423154932
806,Empresarial Ejecutivo,presencial,114940,0,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,72 - 158,4,2.68597746718663
1157,Prepago,presencial,80764.5794392523,1-2,Masculino,Menor a 25,Soltero/a,Profesional,No recomienda,250+,4,2.68621338679538
342,Prepago,online,156660,1-2,Femenino,Entre  26 y 45,Soltero/a,Posgrado,Neutro,<= 71,1,2.68718428819492
1497,Prepago,presencial,70260,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,3,2.68731841091081
1315,Prepago,presencial,44383.3333333333,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,2,2.6891071649578
1261,Postpago cuenta control,presencial,179600,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Recomienda,72 - 158,1,2.6915283787344
1872,Empresarial Ejecutivo,online,207680,5-6,Masculino,Menor a 25,Soltero/a,Profesional,Recomienda,<= 71,2,2.692999205845
458,Prepago,presencial,17600,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,1,2.69451624533645
1904,Prepago,presencial,47960,1-2,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,250+,3,2.69559996951939
1630,Empresarial Ejecutivo,presencial,120046.666666667,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Neutro,250+,3,2.69672936094909
438,Postpago cuenta control,presencial,327066.666666667,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,No recomienda,159 - 249,2,2.69946062648592
1431,Empresarial Ejecutivo,online,319055,3-4,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,159 - 249,4,2.70499564101192
1058,Empresarial Ejecutivo,presencial,165200,1-2,Femenino,Mayor a 45,Viudo‎/a,Bachillerato o inferior,Recomienda,72 - 158,3,2.70897718096036
306,Empresarial Ejecutivo,presencial,149200,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,1,2.70943991141355
1345,Prepago,online,286300,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,72 - 158,1,2.71010825110451
1793,Prepago,online,123666.666666667,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Recomienda,159 - 249,3,2.71050743017047
1598,Empresarial Ejecutivo,online,401130,1-2,Femenino,Menor a 25,Separado/a,Profesional,Recomienda,250+,3,2.71130392453672
267,Postpago cuenta control,presencial,67930,0,Masculino,Entre  26 y 45,Soltero/a,Posgrado,Recomienda,159 - 249,3,2.71328596332402
232,Empresarial Ejecutivo,presencial,223133.333333333,0,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,No recomienda,72 - 158,2,2.71469038507906
869,Postpago abierto,presencial,379500,3-4,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,1,2.71618278719048
1951,Postpago cuenta control,online,34300,3-4,Femenino,Mayor a 45,Soltero/a,Profesional,Recomienda,159 - 249,1,2.71783524301662
2041,Postpago cuenta control,online,81788,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Neutro,72 - 158,3,2.72394800629437
1719,Empresarial Ejecutivo,presencial,202913.333333333,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,<= 71,3,2.73024724937981
996,Empresarial Ejecutivo,online,136069.32038835,1-2,Masculino,Mayor a 45,Divorciado/a,Bachillerato o inferior,Recomienda,72 - 158,4,2.73033757196407
